name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,like
Half A Man,0.855,https://api.spotify.com/v1/audio-analysis/6WU74yOM3Evu2hoyy2g5g5,0.507,179120,0.204,6WU74yOM3Evu2hoyy2g5g5,0.0,0,0.14300000000000002,-11.575,1,0.0504,77.765,4,https://api.spotify.com/v1/tracks/6WU74yOM3Evu2hoyy2g5g5,audio_features,spotify:track:6WU74yOM3Evu2hoyy2g5g5,0.343,1.0
Movie Star,0.107,https://api.spotify.com/v1/audio-analysis/65pVi11JqwSZqUuYAqLP36,0.718,210507,0.89,65pVi11JqwSZqUuYAqLP36,0.0,3,0.462,-3.798,0,0.0553,111.967,4,https://api.spotify.com/v1/tracks/65pVi11JqwSZqUuYAqLP36,audio_features,spotify:track:65pVi11JqwSZqUuYAqLP36,0.741,0.0
Good Vibes,0.022,https://api.spotify.com/v1/audio-analysis/49oBFP6ZHPtd6t33LFTD3E,0.5820000000000001,165587,0.846,49oBFP6ZHPtd6t33LFTD3E,0.0,0,0.133,-2.7710000000000004,1,0.0451,92.004,4,https://api.spotify.com/v1/tracks/49oBFP6ZHPtd6t33LFTD3E,audio_features,spotify:track:49oBFP6ZHPtd6t33LFTD3E,0.736,0.0
the sun (feat. Cise Starr),0.617,https://api.spotify.com/v1/audio-analysis/13rKPQ0MaFSIJeBzFsNrgU,0.639,274133,0.615,13rKPQ0MaFSIJeBzFsNrgU,0.000165,10,0.114,-9.875,1,0.199,92.815,4,https://api.spotify.com/v1/tracks/13rKPQ0MaFSIJeBzFsNrgU,audio_features,spotify:track:13rKPQ0MaFSIJeBzFsNrgU,0.899,1.0
Wolf at Your Door,0.0714,https://api.spotify.com/v1/audio-analysis/38g9lahtYH0vKHXYvdZjWs,0.256,237333,0.8,38g9lahtYH0vKHXYvdZjWs,0.0002,4,0.262,-5.899,0,0.0636,82.34899999999998,4,https://api.spotify.com/v1/tracks/38g9lahtYH0vKHXYvdZjWs,audio_features,spotify:track:38g9lahtYH0vKHXYvdZjWs,0.14300000000000002,1.0
the few that remain,0.000243,https://api.spotify.com/v1/audio-analysis/73VWNMYtM7sn2JIC4FsT2V,0.486,201120,0.989,73VWNMYtM7sn2JIC4FsT2V,0.0,8,0.138,-2.738,1,0.243,157.984,4,https://api.spotify.com/v1/tracks/73VWNMYtM7sn2JIC4FsT2V,audio_features,spotify:track:73VWNMYtM7sn2JIC4FsT2V,0.364,0.0
Alcohol You Later,0.0252,https://api.spotify.com/v1/audio-analysis/16HAr3eu7TCbeJ0IOJLQxY,0.6679999999999999,187369,0.595,16HAr3eu7TCbeJ0IOJLQxY,0.0,8,0.0978,-6.977,1,0.0373,99.973,4,https://api.spotify.com/v1/tracks/16HAr3eu7TCbeJ0IOJLQxY,audio_features,spotify:track:16HAr3eu7TCbeJ0IOJLQxY,0.459,0.0
xanny,0.7509999999999999,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,0.521,243725,0.125,4QIo4oxwzzafcBWkKjDpXY,0.00207,9,0.265,-17.832,1,0.239,111.554,4,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,audio_features,spotify:track:4QIo4oxwzzafcBWkKjDpXY,0.0528,1.0
Hail to the King,0.000376,https://api.spotify.com/v1/audio-analysis/5anCkDvJ17aznvK5TED5uo,0.585,304880,0.887,5anCkDvJ17aznvK5TED5uo,0.0518,3,0.132,-5.086,0,0.0362,118.035,4,https://api.spotify.com/v1/tracks/5anCkDvJ17aznvK5TED5uo,audio_features,spotify:track:5anCkDvJ17aznvK5TED5uo,0.711,1.0
Summertime Magic,0.0129,https://api.spotify.com/v1/audio-analysis/4j3GWI86JvSaF0BLdmgcfF,0.76,213600,0.579,4j3GWI86JvSaF0BLdmgcfF,0.00351,0,0.106,-7.374,1,0.0569,100.01,4,https://api.spotify.com/v1/tracks/4j3GWI86JvSaF0BLdmgcfF,audio_features,spotify:track:4j3GWI86JvSaF0BLdmgcfF,0.125,1.0
Pain,0.00804,https://api.spotify.com/v1/audio-analysis/5PZ2cqh9Yem2g6cTSOLllz,0.416,202973,0.741,5PZ2cqh9Yem2g6cTSOLllz,0.0,7,0.273,-4.001,1,0.0335,160.515,4,https://api.spotify.com/v1/tracks/5PZ2cqh9Yem2g6cTSOLllz,audio_features,spotify:track:5PZ2cqh9Yem2g6cTSOLllz,0.28600000000000003,1.0
Goodbye Graceful,0.00348,https://api.spotify.com/v1/audio-analysis/1ZDsZYIADp4zF8n4q6rLob,0.404,287960,0.946,1ZDsZYIADp4zF8n4q6rLob,0.0,5,0.227,-4.047,1,0.171,149.937,4,https://api.spotify.com/v1/tracks/1ZDsZYIADp4zF8n4q6rLob,audio_features,spotify:track:1ZDsZYIADp4zF8n4q6rLob,0.295,0.0
All To Myself,0.23,https://api.spotify.com/v1/audio-analysis/0uSGTaHms9ceAxb7L6VLrU,0.6509999999999999,169612,0.782,0uSGTaHms9ceAxb7L6VLrU,0.0,1,0.139,-4.622,1,0.0303,94.94,4,https://api.spotify.com/v1/tracks/0uSGTaHms9ceAxb7L6VLrU,audio_features,spotify:track:0uSGTaHms9ceAxb7L6VLrU,0.619,0.0
People Live Here,0.3670000000000001,https://api.spotify.com/v1/audio-analysis/3YsbKbo8m5Uv5zAG2hqOrN,0.472,248987,0.463,3YsbKbo8m5Uv5zAG2hqOrN,0.0,11,0.136,-6.3210000000000015,1,0.028,165.046,3,https://api.spotify.com/v1/tracks/3YsbKbo8m5Uv5zAG2hqOrN,audio_features,spotify:track:3YsbKbo8m5Uv5zAG2hqOrN,0.316,1.0
Ride The Wings Of Pestilence,7.759999999999999e-05,https://api.spotify.com/v1/audio-analysis/2oVmYx2ms7ZqtxZJ9WngLU,0.255,224480,0.899,2oVmYx2ms7ZqtxZJ9WngLU,0.000148,3,0.201,-5.475,1,0.0795,165.47299999999996,3,https://api.spotify.com/v1/tracks/2oVmYx2ms7ZqtxZJ9WngLU,audio_features,spotify:track:2oVmYx2ms7ZqtxZJ9WngLU,0.3670000000000001,0.0
Holiday,0.47200000000000003,https://api.spotify.com/v1/audio-analysis/08Wc3X7XNSyF8WYBPt2L8E,0.836,169693,0.769,08Wc3X7XNSyF8WYBPt2L8E,0.00157,6,0.0804,-2.334,0,0.0773,103.991,4,https://api.spotify.com/v1/tracks/08Wc3X7XNSyF8WYBPt2L8E,audio_features,spotify:track:08Wc3X7XNSyF8WYBPt2L8E,0.585,1.0
Bad Boy,0.191,https://api.spotify.com/v1/audio-analysis/5GKwq4sO5ZHKuWaDmdwMQc,0.714,210818,0.736,5GKwq4sO5ZHKuWaDmdwMQc,0.0,2,0.0553,-3.801,1,0.0457,149.985,4,https://api.spotify.com/v1/tracks/5GKwq4sO5ZHKuWaDmdwMQc,audio_features,spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,0.814,0.0
Tip of My Tongue,0.0805,https://api.spotify.com/v1/audio-analysis/40ufL61vEaDaaOitYhnlQ7,0.669,199413,0.5589999999999999,40ufL61vEaDaaOitYhnlQ7,0.0,5,0.0703,-5.003,1,0.0251,95.001,4,https://api.spotify.com/v1/tracks/40ufL61vEaDaaOitYhnlQ7,audio_features,spotify:track:40ufL61vEaDaaOitYhnlQ7,0.491,0.0
"Big, Big Plans",0.076,https://api.spotify.com/v1/audio-analysis/7yNJCsUH3tXlpQiHSsAc5l,0.574,187307,0.58,7yNJCsUH3tXlpQiHSsAc5l,0.0,7,0.12,-6.091,1,0.0278,149.97,4,https://api.spotify.com/v1/tracks/7yNJCsUH3tXlpQiHSsAc5l,audio_features,spotify:track:7yNJCsUH3tXlpQiHSsAc5l,0.4,0.0
Free Play,0.0478,https://api.spotify.com/v1/audio-analysis/5Ow7TOqKyvkZNqFywUvNo4,0.613,205301,0.605,5Ow7TOqKyvkZNqFywUvNo4,0.00282,8,0.113,-11.89,1,0.122,82.955,4,https://api.spotify.com/v1/tracks/5Ow7TOqKyvkZNqFywUvNo4,audio_features,spotify:track:5Ow7TOqKyvkZNqFywUvNo4,0.63,0.0
Note To Self,0.0008539999999999999,https://api.spotify.com/v1/audio-analysis/2FfIR4yloyN48IX1xe4huW,0.207,239880,0.894,2FfIR4yloyN48IX1xe4huW,2.34e-05,4,0.344,-5.8729999999999976,0,0.203,85.986,3,https://api.spotify.com/v1/tracks/2FfIR4yloyN48IX1xe4huW,audio_features,spotify:track:2FfIR4yloyN48IX1xe4huW,0.246,0.0
3005,0.113,https://api.spotify.com/v1/audio-analysis/2ZltjIqztEpZtafc8w0I9t,0.47200000000000003,234215,0.44799999999999995,2ZltjIqztEpZtafc8w0I9t,0.0,6,0.0914,-7.272,0,0.326,166.077,4,https://api.spotify.com/v1/tracks/2ZltjIqztEpZtafc8w0I9t,audio_features,spotify:track:2ZltjIqztEpZtafc8w0I9t,0.636,1.0
Ultralight Beam,0.637,https://api.spotify.com/v1/audio-analysis/1eQBEelI2NCy7AUTerX0KS,0.596,320680,0.393,1eQBEelI2NCy7AUTerX0KS,0.0,8,0.539,-8.714,1,0.383,107.425,4,https://api.spotify.com/v1/tracks/1eQBEelI2NCy7AUTerX0KS,audio_features,spotify:track:1eQBEelI2NCy7AUTerX0KS,0.36,1.0
LA On A Saturday Night,0.118,https://api.spotify.com/v1/audio-analysis/0dbp9YwlGEzXmxavRMgZ4T,0.5920000000000001,195075,0.588,0dbp9YwlGEzXmxavRMgZ4T,0.0,10,0.138,-4.8889999999999985,1,0.0405,81.99700000000001,4,https://api.spotify.com/v1/tracks/0dbp9YwlGEzXmxavRMgZ4T,audio_features,spotify:track:0dbp9YwlGEzXmxavRMgZ4T,0.336,1.0
False Pretense,0.0016600000000000002,https://api.spotify.com/v1/audio-analysis/1BjuRepZ09zhAjktYKee9P,0.516,149640,0.935,1BjuRepZ09zhAjktYKee9P,0.0,0,0.141,-2.614,0,0.0444,77.506,4,https://api.spotify.com/v1/tracks/1BjuRepZ09zhAjktYKee9P,audio_features,spotify:track:1BjuRepZ09zhAjktYKee9P,0.764,0.0
Feel The Love,0.126,https://api.spotify.com/v1/audio-analysis/3aUFrxO1B8EW63QchEl3wX,0.58,165053,0.469,3aUFrxO1B8EW63QchEl3wX,7.32e-05,0,0.099,-5.9460000000000015,0,0.104,110.573,4,https://api.spotify.com/v1/tracks/3aUFrxO1B8EW63QchEl3wX,audio_features,spotify:track:3aUFrxO1B8EW63QchEl3wX,0.369,1.0
The Guillotine,0.0127,https://api.spotify.com/v1/audio-analysis/53h5MHVgsbvlV8AJxr6qvi,0.442,272493,0.947,53h5MHVgsbvlV8AJxr6qvi,2.58e-06,4,0.406,-4.817,0,0.181,100.044,4,https://api.spotify.com/v1/tracks/53h5MHVgsbvlV8AJxr6qvi,audio_features,spotify:track:53h5MHVgsbvlV8AJxr6qvi,0.0925,0.0
you were good to me,0.909,https://api.spotify.com/v1/audio-analysis/6tNgjrWXWHx2zR52Q6qCLG,0.46,219173,0.0834,6tNgjrWXWHx2zR52Q6qCLG,1.98e-05,2,0.112,-15.095,1,0.0433,98.329,4,https://api.spotify.com/v1/tracks/6tNgjrWXWHx2zR52Q6qCLG,audio_features,spotify:track:6tNgjrWXWHx2zR52Q6qCLG,0.21,1.0
Theres No Sympathy for the Dead,0.0174,https://api.spotify.com/v1/audio-analysis/4BLt7OkfzGPOVjXvq9CXJa,0.284,325360,0.925,4BLt7OkfzGPOVjXvq9CXJa,0.0,0,0.121,-4.475,0,0.281,199.905,4,https://api.spotify.com/v1/tracks/4BLt7OkfzGPOVjXvq9CXJa,audio_features,spotify:track:4BLt7OkfzGPOVjXvq9CXJa,0.343,0.0
To a T,0.17,https://api.spotify.com/v1/audio-analysis/1oRRLczVT5KkZkPHXG70n7,0.687,178813,0.6409999999999999,1oRRLczVT5KkZkPHXG70n7,0.0,11,0.111,-5.814,1,0.03,120.04,4,https://api.spotify.com/v1/tracks/1oRRLczVT5KkZkPHXG70n7,audio_features,spotify:track:1oRRLczVT5KkZkPHXG70n7,0.6629999999999999,0.0
Kill This Love,0.32,https://api.spotify.com/v1/audio-analysis/0M98PvIvx7vZ8LDpzMw1hB,0.738,189052,0.861,0M98PvIvx7vZ8LDpzMw1hB,0.00175,2,0.325,-4.141,1,0.237,131.974,4,https://api.spotify.com/v1/tracks/0M98PvIvx7vZ8LDpzMw1hB,audio_features,spotify:track:0M98PvIvx7vZ8LDpzMw1hB,0.58,0.0
"20,000 Lovers",0.163,https://api.spotify.com/v1/audio-analysis/2Fi2yMWCooMgC1yWqmt7R7,0.375,364758,0.373,2Fi2yMWCooMgC1yWqmt7R7,0.000193,2,0.134,-13.079,1,0.399,61.214,4,https://api.spotify.com/v1/tracks/2Fi2yMWCooMgC1yWqmt7R7,audio_features,spotify:track:2Fi2yMWCooMgC1yWqmt7R7,0.264,0.0
Miles Away (Acoustic) [feat. Kellin Quinn],0.611,https://api.spotify.com/v1/audio-analysis/0YHUAjtMrO7zIFfdgSWELR,0.563,249544,0.5660000000000001,0YHUAjtMrO7zIFfdgSWELR,0.0,6,0.0838,-4.868,0,0.032,118.003,4,https://api.spotify.com/v1/tracks/0YHUAjtMrO7zIFfdgSWELR,audio_features,spotify:track:0YHUAjtMrO7zIFfdgSWELR,0.404,1.0
Sad Saturdays,0.625,https://api.spotify.com/v1/audio-analysis/70A7N2jqbXrZnZgjQKGJUs,0.377,267040,0.152,70A7N2jqbXrZnZgjQKGJUs,3.73e-05,5,0.16699999999999998,-14.857,1,0.0406,69.969,4,https://api.spotify.com/v1/tracks/70A7N2jqbXrZnZgjQKGJUs,audio_features,spotify:track:70A7N2jqbXrZnZgjQKGJUs,0.118,1.0
The Comedown,0.0746,https://api.spotify.com/v1/audio-analysis/5iaK7VeqJTyIV6EWUCWXB4,0.688,284376,0.457,5iaK7VeqJTyIV6EWUCWXB4,0.00809,11,0.0979,-9.169,0,0.0443,126.21799999999999,4,https://api.spotify.com/v1/tracks/5iaK7VeqJTyIV6EWUCWXB4,audio_features,spotify:track:5iaK7VeqJTyIV6EWUCWXB4,0.597,1.0
Blood on My Hands,5.720000000000002e-05,https://api.spotify.com/v1/audio-analysis/5hNeatT8kKThMjqGNi9SZk,0.482,197867,0.963,5hNeatT8kKThMjqGNi9SZk,0.00384,7,0.35,-3.779,1,0.14400000000000002,140.047,4,https://api.spotify.com/v1/tracks/5hNeatT8kKThMjqGNi9SZk,audio_features,spotify:track:5hNeatT8kKThMjqGNi9SZk,0.223,0.0
Liberty,0.688,https://api.spotify.com/v1/audio-analysis/2q2EAq1UZQGenqXZgBkLbu,0.336,160227,0.278,2q2EAq1UZQGenqXZgBkLbu,0.0,2,0.101,-9.24,1,0.0349,167.52,4,https://api.spotify.com/v1/tracks/2q2EAq1UZQGenqXZgBkLbu,audio_features,spotify:track:2q2EAq1UZQGenqXZgBkLbu,0.343,1.0
Estampes: I. Pagodes. Modérément animé,0.99,https://api.spotify.com/v1/audio-analysis/05utSpK1EFNOnj98Aqy5Si,0.22899999999999998,368533,0.0174,05utSpK1EFNOnj98Aqy5Si,0.9209999999999999,11,0.0799,-29.373,1,0.0356,68.331,3,https://api.spotify.com/v1/tracks/05utSpK1EFNOnj98Aqy5Si,audio_features,spotify:track:05utSpK1EFNOnj98Aqy5Si,0.0889,0.0
TWIT,0.122,https://api.spotify.com/v1/audio-analysis/6qyz1KOlGJsKYJ4ZsRmRSD,0.679,190786,0.813,6qyz1KOlGJsKYJ4ZsRmRSD,2.83e-06,5,0.263,-3.367,0,0.199,136.067,4,https://api.spotify.com/v1/tracks/6qyz1KOlGJsKYJ4ZsRmRSD,audio_features,spotify:track:6qyz1KOlGJsKYJ4ZsRmRSD,0.584,0.0
NO ONE,0.226,https://api.spotify.com/v1/audio-analysis/0lhZsFfTpITnjK5q8lrDLR,0.745,194596,0.613,0lhZsFfTpITnjK5q8lrDLR,0.0,11,0.0664,-5.368,0,0.0427,91.997,4,https://api.spotify.com/v1/tracks/0lhZsFfTpITnjK5q8lrDLR,audio_features,spotify:track:0lhZsFfTpITnjK5q8lrDLR,0.542,0.0
Feels Like Summer,0.162,https://api.spotify.com/v1/audio-analysis/7p4vHnYXkxlzvfePJVpcTr,0.5539999999999999,297404,0.596,7p4vHnYXkxlzvfePJVpcTr,0.0048200000000000005,7,0.0805,-8.214,1,0.13,165.72799999999995,4,https://api.spotify.com/v1/tracks/7p4vHnYXkxlzvfePJVpcTr,audio_features,spotify:track:7p4vHnYXkxlzvfePJVpcTr,0.255,1.0
Wait for Tomorrow,0.000155,https://api.spotify.com/v1/audio-analysis/1DaTpLVyPl1svSzyhrztCY,0.236,205693,0.948,1DaTpLVyPl1svSzyhrztCY,0.00014099999999999998,6,0.0691,-3.954,0,0.0816,103.335,4,https://api.spotify.com/v1/tracks/1DaTpLVyPl1svSzyhrztCY,audio_features,spotify:track:1DaTpLVyPl1svSzyhrztCY,0.0668,0.0
Doing What They Taught Us,0.00812,https://api.spotify.com/v1/audio-analysis/3GtyifgP2JMGVz2VFm5III,0.564,261400,0.7759999999999999,3GtyifgP2JMGVz2VFm5III,0.00595,11,0.155,-7.568,0,0.0364,145.067,4,https://api.spotify.com/v1/tracks/3GtyifgP2JMGVz2VFm5III,audio_features,spotify:track:3GtyifgP2JMGVz2VFm5III,0.685,1.0
Slow Fade,0.7559999999999999,https://api.spotify.com/v1/audio-analysis/25aILAMvglYwkk4QkbfAxV,0.728,211613,0.335,25aILAMvglYwkk4QkbfAxV,0.000905,2,0.0633,-10.14,1,0.0564,79.997,4,https://api.spotify.com/v1/tracks/25aILAMvglYwkk4QkbfAxV,audio_features,spotify:track:25aILAMvglYwkk4QkbfAxV,0.441,1.0
Don't,0.503,https://api.spotify.com/v1/audio-analysis/7pvTLJOjJPbS97gnTfH6uH,0.379,234030,0.478,7pvTLJOjJPbS97gnTfH6uH,0.0,8,0.201,-9.0,0,0.0891,120.115,4,https://api.spotify.com/v1/tracks/7pvTLJOjJPbS97gnTfH6uH,audio_features,spotify:track:7pvTLJOjJPbS97gnTfH6uH,0.109,1.0
Every Girl in This Town,0.0572,https://api.spotify.com/v1/audio-analysis/1TU7prccGLiAY0y59oa1at,0.616,178323,0.6809999999999999,1TU7prccGLiAY0y59oa1at,0.0,7,0.0899,-7.265,1,0.0304,111.942,4,https://api.spotify.com/v1/tracks/1TU7prccGLiAY0y59oa1at,audio_features,spotify:track:1TU7prccGLiAY0y59oa1at,0.353,0.0
Underground River - opening version,0.5760000000000001,https://api.spotify.com/v1/audio-analysis/2m81rUrRBy9QQY6quL5eRs,0.21600000000000005,121573,0.302,2m81rUrRBy9QQY6quL5eRs,0.00395,10,0.112,-10.952,1,0.0339,60.52,4,https://api.spotify.com/v1/tracks/2m81rUrRBy9QQY6quL5eRs,audio_features,spotify:track:2m81rUrRBy9QQY6quL5eRs,0.0385,1.0
I,0.134,https://api.spotify.com/v1/audio-analysis/2K2M5D1nHYEFhed6D3uhSz,0.32899999999999996,128000,0.414,2K2M5D1nHYEFhed6D3uhSz,0.0138,5,0.0847,-8.516,1,0.0471,85.101,4,https://api.spotify.com/v1/tracks/2K2M5D1nHYEFhed6D3uhSz,audio_features,spotify:track:2K2M5D1nHYEFhed6D3uhSz,0.0823,1.0
My Miracle,0.496,https://api.spotify.com/v1/audio-analysis/3yNuWBImT0geeISSCMbE3p,0.573,250430,0.6559999999999999,3yNuWBImT0geeISSCMbE3p,3.41e-05,4,0.0991,-5.564,1,0.0274,140.036,4,https://api.spotify.com/v1/tracks/3yNuWBImT0geeISSCMbE3p,audio_features,spotify:track:3yNuWBImT0geeISSCMbE3p,0.547,0.0
Flagpole Sitta (Harvey Danger cover),0.000601,https://api.spotify.com/v1/audio-analysis/41Alh584DTFqXdY3MIr8Y5,0.274,219120,0.936,41Alh584DTFqXdY3MIr8Y5,0.00801,9,0.131,-5.345,1,0.237,109.453,3,https://api.spotify.com/v1/tracks/41Alh584DTFqXdY3MIr8Y5,audio_features,spotify:track:41Alh584DTFqXdY3MIr8Y5,0.21,0.0
Mikrokosmos,0.125,https://api.spotify.com/v1/audio-analysis/5hnbE5BF2e8BCk9OMR1UVC,0.58,224225,0.858,5hnbE5BF2e8BCk9OMR1UVC,0.0,8,0.0502,-5.212,1,0.114,174.039,3,https://api.spotify.com/v1/tracks/5hnbE5BF2e8BCk9OMR1UVC,audio_features,spotify:track:5hnbE5BF2e8BCk9OMR1UVC,0.475,0.0
Mad Hatter,0.000661,https://api.spotify.com/v1/audio-analysis/1xbcIXrvM5LUzWe1MDn64A,0.41200000000000003,303523,0.956,1xbcIXrvM5LUzWe1MDn64A,0.00387,7,0.0717,-4.538,0,0.0678,152.025,4,https://api.spotify.com/v1/tracks/1xbcIXrvM5LUzWe1MDn64A,audio_features,spotify:track:1xbcIXrvM5LUzWe1MDn64A,0.13699999999999998,1.0
Prayers Up,0.433,https://api.spotify.com/v1/audio-analysis/4KaIJ1FWXUoAAnOts1YWjD,0.821,204280,0.637,4KaIJ1FWXUoAAnOts1YWjD,0.0,9,0.209,-4.276,0,0.161,86.01,4,https://api.spotify.com/v1/tracks/4KaIJ1FWXUoAAnOts1YWjD,audio_features,spotify:track:4KaIJ1FWXUoAAnOts1YWjD,0.778,1.0
Father Stretch My Hands Pt. 1,0.142,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,0.7140000000000001,135920,0.5660000000000001,4KW1lqgSr8TKrvBII0Brf8,1.25e-06,7,0.57,-4.408,1,0.056,113.074,4,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,audio_features,spotify:track:4KW1lqgSr8TKrvBII0Brf8,0.449,1.0
Born to Quit,0.00228,https://api.spotify.com/v1/audio-analysis/0RRmyDQBZO8hKpZ4vhmnTV,0.341,213947,0.894,0RRmyDQBZO8hKpZ4vhmnTV,0.0,2,0.249,-3.464,0,0.0468,169.982,4,https://api.spotify.com/v1/tracks/0RRmyDQBZO8hKpZ4vhmnTV,audio_features,spotify:track:0RRmyDQBZO8hKpZ4vhmnTV,0.41,0.0
Pretty Sad,0.0824,https://api.spotify.com/v1/audio-analysis/46gwMD8DJO8B6jy2C3hEeZ,0.585,199222,0.619,46gwMD8DJO8B6jy2C3hEeZ,2.57e-06,8,0.0996,-6.643,1,0.0286,100.045,4,https://api.spotify.com/v1/tracks/46gwMD8DJO8B6jy2C3hEeZ,audio_features,spotify:track:46gwMD8DJO8B6jy2C3hEeZ,0.337,1.0
Beer Never Broke My Heart,0.0138,https://api.spotify.com/v1/audio-analysis/5eDvChP4WAPPrtaQeI9MhT,0.54,186800,0.863,5eDvChP4WAPPrtaQeI9MhT,0.0,1,0.0871,-4.4830000000000005,1,0.0481,77.0,4,https://api.spotify.com/v1/tracks/5eDvChP4WAPPrtaQeI9MhT,audio_features,spotify:track:5eDvChP4WAPPrtaQeI9MhT,0.64,0.0
Prophet,0.115,https://api.spotify.com/v1/audio-analysis/4vFTpKeY2F3ckwhULrtS0z,0.502,249773,0.7829999999999999,4vFTpKeY2F3ckwhULrtS0z,0.000464,7,0.099,-4.718,1,0.105,165.99599999999995,4,https://api.spotify.com/v1/tracks/4vFTpKeY2F3ckwhULrtS0z,audio_features,spotify:track:4vFTpKeY2F3ckwhULrtS0z,0.626,1.0
Closer,0.394,https://api.spotify.com/v1/audio-analysis/0beQOSJ5aUkQky6XYlC8m6,0.531,183041,0.472,0beQOSJ5aUkQky6XYlC8m6,0.0,0,0.139,-7.347,0,0.059,127.48,5,https://api.spotify.com/v1/tracks/0beQOSJ5aUkQky6XYlC8m6,audio_features,spotify:track:0beQOSJ5aUkQky6XYlC8m6,0.445,1.0
Sauce,0.21100000000000002,https://api.spotify.com/v1/audio-analysis/0pMechXBXLrMwb1B9KZwqM,0.423,222723,0.722,0pMechXBXLrMwb1B9KZwqM,0.0,2,0.262,-3.861,1,0.0513,137.869,4,https://api.spotify.com/v1/tracks/0pMechXBXLrMwb1B9KZwqM,audio_features,spotify:track:0pMechXBXLrMwb1B9KZwqM,0.556,1.0
I Hate Everything About You,0.00461,https://api.spotify.com/v1/audio-analysis/6rUp7v3l8yC4TKxAAR5Bmx,0.498,231480,0.83,6rUp7v3l8yC4TKxAAR5Bmx,0.0,6,0.139,-5.157,0,0.0421,89.34200000000001,4,https://api.spotify.com/v1/tracks/6rUp7v3l8yC4TKxAAR5Bmx,audio_features,spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,0.45299999999999996,1.0
Toxic (Britney Spears cover),3.94e-05,https://api.spotify.com/v1/audio-analysis/6fkkhLdRpYffZNsuH41tfw,0.529,200747,0.983,6fkkhLdRpYffZNsuH41tfw,1.51e-05,8,0.0645,-5.046,1,0.187,142.976,4,https://api.spotify.com/v1/tracks/6fkkhLdRpYffZNsuH41tfw,audio_features,spotify:track:6fkkhLdRpYffZNsuH41tfw,0.324,0.0
I Don’t Want To Be Here Anymore,0.000759,https://api.spotify.com/v1/audio-analysis/6qtg4gz3DhqOHL5BHtSQw8,0.236,239960,0.971,6qtg4gz3DhqOHL5BHtSQw8,3.87e-05,6,0.172,-3.98,0,0.0987,159.001,4,https://api.spotify.com/v1/tracks/6qtg4gz3DhqOHL5BHtSQw8,audio_features,spotify:track:6qtg4gz3DhqOHL5BHtSQw8,0.403,1.0
I Wanna Know (feat. Bea Miller),0.0253,https://api.spotify.com/v1/audio-analysis/18W92Zm1KjLCbUIszOhpkD,0.6609999999999999,197939,0.725,18W92Zm1KjLCbUIszOhpkD,0.0,6,0.12300000000000001,-4.859,1,0.0563,119.927,4,https://api.spotify.com/v1/tracks/18W92Zm1KjLCbUIszOhpkD,audio_features,spotify:track:18W92Zm1KjLCbUIszOhpkD,0.605,1.0
Shepherd of Fire,0.000332,https://api.spotify.com/v1/audio-analysis/1fQaoh3imrMunWVZh5kf90,0.5760000000000001,323800,0.9059999999999999,1fQaoh3imrMunWVZh5kf90,0.0614,2,0.0908,-7.6770000000000005,1,0.0571,127.935,4,https://api.spotify.com/v1/tracks/1fQaoh3imrMunWVZh5kf90,audio_features,spotify:track:1fQaoh3imrMunWVZh5kf90,0.21100000000000002,1.0
Doin' Time,0.336,https://api.spotify.com/v1/audio-analysis/0cLS7FslBJgsuWwJNRnPWB,0.621,201997,0.6920000000000001,0cLS7FslBJgsuWwJNRnPWB,0.000458,7,0.0877,-5.8370000000000015,0,0.0435,144.968,4,https://api.spotify.com/v1/tracks/0cLS7FslBJgsuWwJNRnPWB,audio_features,spotify:track:0cLS7FslBJgsuWwJNRnPWB,0.446,1.0
"Tag, Youre It",0.00344,https://api.spotify.com/v1/audio-analysis/4xZQ9kF9miX4tVNLXboNvA,0.518,225613,0.627,4xZQ9kF9miX4tVNLXboNvA,3.3e-06,7,0.255,-7.947999999999999,1,0.0523,121.891,4,https://api.spotify.com/v1/tracks/4xZQ9kF9miX4tVNLXboNvA,audio_features,spotify:track:4xZQ9kF9miX4tVNLXboNvA,0.229,0.0
He Don't Love Me,0.536,https://api.spotify.com/v1/audio-analysis/5RCrYjN8656mxa9rZ3HxSA,0.6809999999999999,209244,0.478,5RCrYjN8656mxa9rZ3HxSA,0.0017399999999999998,9,0.135,-10.075,1,0.0367,124.992,4,https://api.spotify.com/v1/tracks/5RCrYjN8656mxa9rZ3HxSA,audio_features,spotify:track:5RCrYjN8656mxa9rZ3HxSA,0.373,1.0
Just Friends,0.7909999999999999,https://api.spotify.com/v1/audio-analysis/5ApJZJY5LTXpEcroZKEyMx,0.447,133680,0.247,5ApJZJY5LTXpEcroZKEyMx,3.85e-05,3,0.297,-10.479,0,0.0327,77.791,3,https://api.spotify.com/v1/tracks/5ApJZJY5LTXpEcroZKEyMx,audio_features,spotify:track:5ApJZJY5LTXpEcroZKEyMx,0.29100000000000004,1.0
